/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
3.000685466579e-09,1.2,3.000685466579e-09,0,3.000685466579e-09,0.1614999999754178,3.000685466579e-09,0.8807598402828274,3.000685466579e-09,1.2,3.000685466579e-09,1.2,3.000685466579e-09,-2.851937301572231e-05
3.001352688801e-09,1.2,3.001352688801e-09,0,3.001352688801e-09,0.1854404089768561,3.001352688801e-09,0.8128021949810028,3.001352688801e-09,1.2,3.001352688801e-09,1.2,3.001352688801e-09,-2.803353329876869e-05
3.002687133246e-09,1.2,3.002687133246e-09,0,3.002687133246e-09,0.2404125867755534,3.002687133246e-09,0.6840312499034474,3.002687133246e-09,1.2,3.002687133246e-09,1.2,3.002687133246e-09,-2.634871045052082e-05
3.004690060179e-09,1.2,3.004690060179e-09,0,3.004690060179e-09,0.3347941267598671,3.004690060179e-09,0.5029145176341562,3.004690060179e-09,1.2,3.004690060179e-09,1.2,3.004690060179e-09,-2.77297264156603e-05
3.007043405072e-09,1.2,3.007043405072e-09,0,3.007043405072e-09,0.4534694167734096,3.007043405072e-09,0.3060220491076427,3.007043405072e-09,1.2,3.007043405072e-09,1.2,3.007043405072e-09,-3.261174492984469e-05
3.009575866725e-09,1.2,3.009575866725e-09,0,3.009575866725e-09,0.594051317540582,3.009575866725e-09,0.1472704784216916,3.009575866725e-09,1.2,3.009575866725e-09,1.2,3.009575866725e-09,-3.200059811762032e-05
3.011514756265e-09,1.2,3.011514756265e-09,0,3.011514756265e-09,0.7147649765001171,3.011514756265e-09,0.07709070531635688,3.011514756265e-09,1.2,3.011514756265e-09,1.2,3.011514756265e-09,-3.054280200368356e-05
3.013810353036e-09,1.2,3.013810353036e-09,0,3.013810353036e-09,0.8629605791276925,3.013810353036e-09,0.03941262492289108,3.013810353036e-09,1.2,3.013810353036e-09,1.2,3.013810353036e-09,-2.548534809962117e-05
3.01631217207e-09,1.2,3.01631217207e-09,0,3.01631217207e-09,1.001081798975965,3.01631217207e-09,0.02236303999923407,3.01631217207e-09,1.2,3.01631217207e-09,1.2,3.01631217207e-09,-1.858953071982986e-05
3.018252121832e-09,1.2,3.018252121832e-09,0,3.018252121832e-09,1.074345671936444,3.018252121832e-09,0.01460808727984331,3.018252121832e-09,1.2,3.018252121832e-09,1.2,3.018252121832e-09,-1.165511688818201e-05
3.020396228019e-09,1.2,3.020396228019e-09,0,3.020396228019e-09,1.124859765563567,3.020396228019e-09,0.008872833190626574,3.020396228019e-09,1.2,3.020396228019e-09,1.2,3.020396228019e-09,-7.787608486375248e-06
3.022831380984e-09,1.2,3.022831380984e-09,0,3.022831380984e-09,1.158451335051822,3.022831380984e-09,0.004961956695883216,3.022831380984e-09,1.2,3.022831380984e-09,1.2,3.022831380984e-09,-3.813030822682216e-06
3.025244831962e-09,1.2,3.025244831962e-09,0,3.025244831962e-09,1.177086682225092,3.025244831962e-09,0.002776894467462517,3.025244831962e-09,1.2,3.025244831962e-09,1.2,3.025244831962e-09,-2.737287378724618e-06
3.028089260616e-09,1.2,3.028089260616e-09,0,3.028089260616e-09,1.188807199255675,3.028089260616e-09,0.001365872928039096,3.028089260616e-09,1.2,3.028089260616e-09,1.2,3.028089260616e-09,-7.795119138822147e-07
3.031489142978e-09,1.2,3.031489142978e-09,0,3.031489142978e-09,1.195352270523812,3.031489142978e-09,0.0005758075559253732,3.031489142978e-09,1.2,3.031489142978e-09,1.2,3.031489142978e-09,-8.675752560252972e-07
3.035707924554e-09,1.2,3.035707924554e-09,0,3.035707924554e-09,1.198509722333843,3.035707924554e-09,0.0001808007034291028,3.035707924554e-09,1.2,3.035707924554e-09,1.2,3.035707924554e-09,2.243867173422712e-07
3.041064823424e-09,1.2,3.041064823424e-09,0,3.041064823424e-09,1.199687568501555,3.041064823424e-09,4.186176489719392e-05,3.041064823424e-09,1.2,3.041064823424e-09,1.2,3.041064823424e-09,-4.129486225202564e-07
3.048288765431e-09,1.2,3.048288765431e-09,0,3.048288765431e-09,1.199979220364418,3.048288765431e-09,-8.788439957234189e-07,3.048288765431e-09,1.2,3.048288765431e-09,1.2,3.048288765431e-09,3.77213394723258e-07
3.058871626791e-09,1.2,3.058871626791e-09,0,3.058871626791e-09,1.200000897928374,3.058871626791e-09,2.921344177189183e-06,3.058871626791e-09,1.2,3.058871626791e-09,1.2,3.058871626791e-09,-3.792265734833107e-07
3.076465962452e-09,1.2,3.076465962452e-09,0,3.076465962452e-09,1.19999754983158,3.076465962452e-09,-2.751911264774747e-06,3.076465962452e-09,1.2,3.076465962452e-09,1.2,3.076465962452e-09,3.786539215203357e-07
